close,return,realreturn,direction,future_direction,lag1,lag2,lag3,lag4,lag5,result,up,uptotal,rsi
182.201,0.001911805,0.348,1,1,1,0,3,2,1,0.348,1,0.348,73.70313929
182.415,0.001173838,0.214,1,1,2,1,0,3,2,0.214,1,0.214,74.50351175
182.639,0.001227216,0.224,1,1,2,2,1,0,3,0.224,1,0.224,74.26668296
184.956,0.012606432,2.317,1,1,2,2,2,1,0,2.317,1,2.317,69.20658135
185.415,0.002478597,0.459,1,-1,3,2,2,2,1,0.459,1,0.459,70.24635424
184.48,-0.005055499,-0.935,-1,1,2,3,2,2,2,0.935,0,0,59.37055195
185.7,0.006591412,1.22,1,-1,1,2,3,2,2,1.22,1,1.22,64.60877933
185.275,-0.002291261,-0.425,-1,1,2,1,2,3,2,0.425,0,0,58.57074646
185.872,0.003217057,0.597,1,-1,1,2,1,2,3,0.597,1,0.597,64.14866172
185.171,-0.003778542,-0.701,-1,1,2,1,2,1,2,0.701,0,0,64.10215097
185.72,0.002960441,0.549,1,1,1,2,1,2,1,0.549,1,0.549,64.91891041
186.202,0.002591943,0.482,1,1,2,1,2,1,2,0.482,1,0.482,58.99134916
186.381,0.00096086,0.179,1,1,2,2,1,2,1,0.179,1,0.179,73.49693252
187.876,0.007989205,1.495,1,-1,2,2,2,1,2,1.495,1,1.495,79.68457368
187.719,-0.000836007,-0.157,-1,1,3,2,2,2,1,0.157,0,0,77.7175005
189.401,0.008920297,1.682,1,-1,1,3,2,2,2,1.682,1,1.682,80.58133427
188.863,-0.002844576,-0.538,-1,-1,3,1,3,2,2,0.538,0,0,76.51670075
187.496,-0.007264373,-1.367,-1,-1,1,3,1,3,2,1.367,0,0,61.77452253
185.13,-0.012699231,-2.366,-1,1,1,1,3,1,3,2.366,0,0,48.87733396
186.593,0.007871493,1.463,1,-1,0,1,1,3,1,1.463,1,1.463,57.99107481
186.473,-0.000643318,-0.12,-1,-1,3,0,1,1,3,0.12,0,0,53.1886808
184.198,-0.01227519,-2.275,-1,-1,1,3,0,1,1,2.275,0,0,46.14558729
183.293,-0.004925301,-0.905,-1,1,0,1,3,0,1,0.905,0,0,40.96925555
184.764,0.00799337,1.471,1,1,1,0,1,3,0,1.471,1,1.471,48.64775068
186.164,0.007548671,1.4,1,1,3,1,0,1,3,1.4,1,1.4,51.39622642
186.628,0.002489325,0.464,1,1,2,3,1,0,1,0.464,1,0.464,51.34114091
187.118,0.002622103,0.49,1,1,2,2,3,1,0,0.49,1,0.49,52.27567467
187.263,0.000774612,0.145,1,1,2,2,2,3,1,0.145,1,0.145,47.93505356
187.296,0.000176207,0.033,1,-1,2,2,2,2,3,0.033,1,0.033,48.56308173
187.262,-0.000181547,-0.034,-1,-1,2,2,2,2,2,0.034,0,0,41.81776452
187.195,-0.000357852,-0.067,-1,-1,1,2,2,2,2,0.067,0,0,43.38095238
187.183,-6.41E-05,-0.012,-1,-1,1,1,2,2,2,0.012,0,0,48.60827034
185.88,-0.006985444,-1.303,-1,1,2,1,1,2,2,1.303,0,0,53.68296995
186.798,0.004926515,0.918,1,-1,1,2,1,1,2,0.918,1,0.918,51.06360901
184.651,-0.011560262,-2.147,-1,-1,2,1,2,1,1,2.147,0,0,42.18964335
182.359,-0.012490285,-2.292,-1,-1,0,2,1,2,1,2.292,0,0,42.12824244
179.348,-0.016649219,-3.011,-1,1,0,0,2,1,2,3.011,0,0,35.69304417
180.174,0.004594998,0.826,1,1,0,0,0,2,1,0.826,1,0.826,32.53690458
180.457,0.001569472,0.283,1,-1,2,0,0,0,2,0.283,1,0.283,26.27027027
179.738,-0.003992287,-0.719,-1,-1,2,2,0,0,0,0.719,0,0,21.94625407
179.519,-0.001219183,-0.219,-1,-1,1,2,2,0,0,0.219,0,0,18.36122908
178.731,-0.00439917,-0.788,-1,-1,1,1,2,2,0,0.788,0,0,16.28201075
178.69,-0.000229421,-0.041,-1,-1,1,1,1,2,2,0.041,0,0,16.01105845
176.307,-0.013425667,-2.383,-1,1,1,1,1,1,2,2.383,0,0,13.5052302
177.569,0.007132472,1.262,1,1,0,1,1,1,1,1.262,1,1.262,20.29745742
178.051,0.00271076,0.482,1,-1,2,0,1,1,1,0.482,1,0.482,22.61604894
177.619,-0.002429219,-0.432,-1,1,2,2,0,1,1,0.432,0,0,23.86255774
179.879,0.012643596,2.26,1,-1,1,2,2,0,1,2.26,1,2.26,29.82210557
178.587,-0.007208525,-1.292,-1,-1,3,1,2,2,0,1.292,0,0,31.38735421
177.817,-0.004320946,-0.77,-1,-1,1,3,1,2,2,0.77,0,0,34.62215601
176.736,-0.006097838,-1.081,-1,1,1,1,3,1,2,1.081,0,0,39.82707587
178.522,0.010054749,1.786,1,1,1,1,1,3,1,1.786,1,1.786,44.01362516
179.068,0.003053779,0.546,1,-1,3,1,1,1,3,0.546,1,0.546,45.06080649
177.925,-0.006403509,-1.143,-1,1,2,3,1,1,1,1.143,0,0,43.74180186
178.162,0.001331136,0.237,1,-1,1,2,3,1,1,0.237,1,0.237,45.32165759
176.803,-0.00765713,-1.359,-1,1,2,1,2,3,1,1.359,0,0,43.60488258
176.807,2.26E-05,0.004,1,1,1,2,1,2,3,0.004,1,0.004,43.73877768
178.253,0.008145147,1.446,1,-1,2,1,2,1,2,1.446,1,1.446,56.90070922
177.991,-0.001470902,-0.262,-1,1,3,2,1,2,1,0.262,0,0,51.61068702
180.105,0.011807027,2.114,1,1,1,3,2,1,2,2.114,1,2.114,56.97121911
181.426,0.007307843,1.321,1,-1,3,1,3,2,1,1.321,1,1.321,62.18551949
180.486,-0.005194645,-0.94,-1,1,2,3,1,3,2,0.94,0,0,52.12222921
182.138,0.009111429,1.652,1,1,1,2,3,1,3,1.652,1,1.652,62.11036082
183.435,0.00709574,1.297,1,-1,3,1,2,3,1,1.297,1,1.297,68.49486437
183.198,-0.001292846,-0.237,-1,-1,2,3,1,2,3,0.237,0,0,72.5250976
182.729,-0.002563354,-0.469,-1,1,1,2,3,1,2,0.469,0,0,66.14723267
182.812,0.000454121,0.083,1,-1,1,1,2,3,1,0.083,1,0.083,64.89971347
181.959,-0.004676915,-0.853,-1,1,2,1,1,2,3,0.853,0,0,66.43311064
183.023,0.005830441,1.064,1,1,1,2,1,1,2,1.064,1,1.064,68.55201893
183.325,0.001648706,0.302,1,1,2,1,2,1,1,0.302,1,0.302,77.07572235
183.337,6.55E-05,0.012,1,-1,2,2,1,2,1,0.012,1,0.012,77.09093926
182.589,-0.004088264,-0.748,-1,1,2,2,2,1,2,0.748,0,0,69.09459221
183.609,0.005570771,1.02,1,1,1,2,2,2,1,1.02,1,1.02,73.19187583
183.805,0.001066916,0.196,1,1,2,1,2,2,2,0.196,1,0.196,68.14793015
184.549,0.004039598,0.744,1,-1,2,2,1,2,2,0.744,1,0.744,66.23687221
183.92,-0.00341413,-0.629,-1,1,2,2,2,1,2,0.629,0,0,68.45046207
184.835,0.004962655,0.915,1,-1,1,2,2,2,1,0.915,1,0.915,65.7369588
184.525,-0.00167858,-0.31,-1,-1,2,1,2,2,2,0.31,0,0,57.18807702
183.87,-0.003555969,-0.655,-1,-1,1,2,1,2,2,0.655,0,0,54.2
182.626,-0.00678864,-1.244,-1,1,1,1,2,1,2,1.244,0,0,49.41310541
183.02,0.002155091,0.394,1,-1,1,1,1,2,1,0.394,1,0.394,51.14461809
181.649,-0.007519183,-1.371,-1,-1,2,1,1,1,2,1.371,0,0,48.38608913
181.559,-0.000495584,-0.09,-1,1,1,2,1,1,1,0.09,0,0,41.5179606
183.246,0.009248843,1.687,1,-1,1,1,2,1,1,1.687,1,1.687,49.60559161
182.49,-0.004134135,-0.756,-1,-1,3,1,1,2,1,0.756,0,0,46.06376057
181.25,-0.006818083,-1.24,-1,-1,1,3,1,1,2,1.24,0,0,44.04941783
180.475,-0.00428503,-0.775,-1,-1,1,1,3,1,1,0.775,0,0,35.76231147
178.618,-0.010342817,-1.857,-1,1,1,1,1,3,1,1.857,0,0,29.5255388
179.885,0.007068311,1.267,1,-1,0,1,1,1,3,1.267,1,1.267,32.31993935
178.95,-0.005211321,-0.935,-1,1,2,0,1,1,1,0.935,0,0,31.58713693
179.831,0.004911084,0.881,1,-1,1,2,0,1,1,0.881,1,0.881,31.41435151
178.087,-0.009745326,-1.744,-1,1,2,1,2,0,1,1.744,0,0,28.39017186
179.489,0.00784173,1.402,1,-1,0,2,1,2,0,1.402,1,1.402,35.99693153
178.979,-0.002845444,-0.51,-1,-1,3,0,2,1,2,0.51,0,0,37.76913274
177.807,-0.006569788,-1.172,-1,-1,1,3,0,2,1,1.172,0,0,33.38433097
177.78,-0.000151862,-0.027,-1,-1,1,1,3,0,2,0.027,0,0,36.51258454
176.914,-0.004883092,-0.866,-1,1,1,1,1,3,0,0.866,0,0,34.63853429
177.148,0.001321803,0.234,1,1,1,1,1,1,3,0.234,1,0.234,27.68915557
177.8,0.003673782,0.652,1,1,2,1,1,1,1,0.652,1,0.652,32.70903996
177.943,0.000803951,0.143,1,-1,2,2,1,1,1,0.143,1,0.143,36.7348576
177.465,-0.002689868,-0.478,-1,1,2,2,2,1,1,0.478,0,0,37.63149244
177.466,5.63E-06,0.001,1,-1,1,2,2,2,1,0.001,1,0.001,44.41427463
177.312,-0.000868149,-0.154,-1,1,2,1,2,2,2,0.154,0,0,36.01478422
177.703,0.002202725,0.391,1,1,1,2,1,2,2,0.391,1,0.391,42.79607163
178.058,0.001995723,0.355,1,1,2,1,2,1,2,0.355,1,0.355,39.09459958
178.554,0.002781737,0.496,1,-1,2,2,1,2,1,0.496,1,0.496,53.39340212
177.357,-0.006726426,-1.197,-1,-1,2,2,2,1,2,1.197,0,0,34.0323547
176.068,-0.007294366,-1.289,-1,-1,1,2,2,2,1,1.289,0,0,30.47619048
175.925,-0.000812516,-0.143,-1,1,1,1,2,2,2,0.143,0,0,35.35636477
176.227,0.001715169,0.302,1,1,1,1,1,2,2,0.302,1,0.302,38.41217729
176.42,0.001094579,0.193,1,1,2,1,1,1,2,0.193,1,0.193,45.90245521
176.778,0.002027192,0.358,1,1,2,2,1,1,1,0.358,1,0.358,46.99284785
177.673,0.005050074,0.895,1,1,2,2,2,1,1,0.895,1,0.895,49.00703675
177.737,0.000360147,0.064,1,-1,2,2,2,2,1,0.064,1,0.064,48.36922103
177.704,-0.000185685,-0.033,-1,1,2,2,2,2,2,0.033,0,0,52.03542838
178.576,0.004895036,0.872,1,1,1,2,2,2,2,0.872,1,0.872,58.23197864
180.274,0.009463635,1.698,1,-1,2,1,2,2,2,1.698,1,1.698,67.8735216
179.983,-0.001615514,-0.291,-1,1,3,2,1,2,2,0.291,0,0,63.92621549
180.322,0.00188174,0.339,1,1,1,3,2,1,2,0.339,1,0.339,63.85556916
181.339,0.005624066,1.017,1,1,2,1,3,2,1,1.017,1,1.017,66.02232194
182.29,0.005230618,0.951,1,1,2,2,1,3,2,0.951,1,0.951,79.20663114
183.702,0.007716054,1.412,1,-1,2,2,2,1,3,1.412,1,1.412,94.54948646
183.203,-0.002720052,-0.499,-1,-1,3,2,2,2,1,0.499,0,0,90.77767817
182.031,-0.006417825,-1.172,-1,-1,1,3,2,2,2,1.172,0,0,79.63038595
181.593,-0.002409083,-0.438,-1,1,1,1,3,2,2,0.438,0,0,75.76451838
181.904,0.001711156,0.311,1,1,1,1,1,3,2,0.311,1,0.311,75.65052042
182.085,0.000994536,0.181,1,1,2,1,1,1,3,0.181,1,0.181,73.77667601
182.527,0.002424496,0.442,1,1,2,2,1,1,1,0.442,1,0.442,74.80323115
185.084,0.013911669,2.557,1,1,2,2,2,1,1,2.557,1,2.557,80.2955665
187.12,0.010940346,2.036,1,1,3,2,2,2,1,2.036,1,2.036,82.01438849
187.784,0.003542244,0.664,1,-1,3,3,2,2,2,0.664,1,0.664,80.50365556
187.547,-0.001262885,-0.237,-1,1,2,3,3,2,2,0.237,0,0,80.85835509
187.967,0.002236935,0.42,1,1,1,2,3,3,2,0.42,1,0.42,80.98403177
188.197,0.001222871,0.23,1,-1,2,1,2,3,3,0.23,1,0.23,79.68831169
187.708,-0.002601723,-0.489,-1,1,2,2,1,2,3,0.489,0,0,74.43181818
187.763,0.000292965,0.055,1,-1,1,2,2,1,2,0.055,1,0.055,70.86630357
187.161,-0.00321132,-0.602,-1,1,2,1,2,2,1,0.602,0,0,70.12405939
188.487,0.00705983,1.326,1,1,1,2,1,2,2,1.326,1,1.326,82.31878254
189.486,0.005286104,0.999,1,-1,2,1,2,1,2,0.999,1,0.999,87.41112902
188.112,-0.007277613,-1.374,-1,-1,2,2,1,2,1,1.374,0,0,76.73096796
187.994,-0.000627483,-0.118,-1,1,1,2,2,1,2,0.118,0,0,75.5823015
189.319,0.007023376,1.325,1,1,1,1,2,2,1,1.325,1,1.325,77.31660232
189.814,0.002611222,0.495,1,-1,2,1,1,2,2,0.495,1,0.495,72.80617165
189.794,-0.000105372,-0.02,-1,-1,2,2,1,1,2,0.02,0,0,66.00430931
189.555,-0.001260054,-0.239,-1,1,1,2,2,1,1,0.239,0,0,61.1678648
189.669,0.000601228,0.114,1,1,1,1,2,2,1,0.114,1,0.114,63.59210863
190.381,0.00374688,0.712,1,1,2,1,1,2,2,0.712,1,0.712,64.90491479
190.511,0.000682608,0.13,1,1,2,2,1,1,2,0.13,1,0.13,64.46611653
191.045,0.002799067,0.534,1,1,2,2,2,1,1,0.534,1,0.534,70.74474698
191.591,0.002853889,0.546,1,-1,2,2,2,2,1,0.546,1,0.546,72.42793532
191.068,-0.002733506,-0.523,-1,1,2,2,2,2,2,0.523,0,0,73.10467179
191.228,0.000837048,0.16,1,-1,1,2,2,2,2,0.16,1,0.16,68.80230484
190.426,-0.004202766,-0.802,-1,1,2,1,2,2,2,0.802,0,0,56.62718556
191.491,0.005577142,1.065,1,1,1,2,1,2,2,1.065,1,1.065,74.90785788
191.963,0.002461835,0.472,1,1,2,1,2,1,2,0.472,1,0.472,77.80580076
192.081,0.000614513,0.118,1,1,2,2,1,2,1,0.118,1,0.118,73.28836425
192.503,0.00219458,0.422,1,1,2,2,2,1,2,0.422,1,0.422,72.95543794
192.994,0.002547362,0.491,1,1,2,2,2,2,1,0.491,1,0.491,75.28445006
195.394,0.012358933,2.4,1,-1,2,2,2,2,2,2.4,1,2.4,84.39156556
195.205,-0.000967744,-0.189,-1,-1,3,2,2,2,2,0.189,0,0,82.32134517
194.782,-0.002169304,-0.423,-1,-1,1,3,2,2,2,0.423,0,0,76.59214502
194.69,-0.000472434,-0.092,-1,1,1,1,3,2,2,0.092,0,0,75.36724536
195.169,0.0024573,0.479,1,-1,1,1,1,3,2,0.479,1,0.479,75.20166219
194.918,-0.001286893,-0.251,-1,-1,2,1,1,1,3,0.251,0,0,71.09166984
194.467,-0.002316474,-0.451,-1,1,1,2,1,1,1,0.451,0,0,71.74664107
194.639,0.000884078,0.172,1,1,1,1,2,1,1,0.172,1,0.172,71.78995784
195.014,0.00192479,0.375,1,-1,2,1,1,2,1,0.375,1,0.375,81
192.756,-0.01164621,-2.258,-1,-1,2,2,1,1,2,2.258,0,0,57.36064238
192.386,-0.00192137,-0.37,-1,-1,0,2,2,1,1,0.37,0,0,52.49087269
192.324,-0.000322321,-0.062,-1,-1,1,0,2,2,1,0.062,0,0,51.44042679
192.017,-0.00159754,-0.307,-1,-1,1,1,0,2,2,0.307,0,0,47.07932692
191.373,-0.003359507,-0.644,-1,-1,1,1,1,0,2,0.644,0,0,40.43432078
191.198,-0.000914863,-0.175,-1,-1,1,1,1,1,0,0.175,0,0,16.4212548
189.392,-0.009490599,-1.806,-1,-1,1,1,1,1,1,1.806,0,0,13.04513668
185.389,-0.021362621,-4.003,-1,1,0,1,1,1,1,4.003,0,0,8.964613368
186.557,0.006280502,1.168,1,1,0,0,1,1,1,1.168,1,1.168,17.5225621
190.171,0.019186845,3.614,1,1,2,0,0,1,1,3.614,1,3.614,34.03806847
191.08,0.004768521,0.909,1,1,3,2,0,0,1,0.909,1,0.909,38.23709697
192.879,0.009370861,1.799,1,1,2,3,2,0,0,1.799,1,1.799,45.50447288
193.5,0.003214463,0.621,1,1,3,2,3,2,0,0.621,1,0.621,46.85550218
193.739,0.00123438,0.239,1,-1,2,3,2,3,2,0.239,1,0.239,46.45340751
193.691,-0.000247787,-0.048,-1,-1,2,2,3,2,3,0.048,0,0,52.96542975
193.364,-0.001689683,-0.327,-1,-1,1,2,2,3,2,0.327,0,0,53.11029131
192.653,-0.00368378,-0.711,-1,1,1,1,2,2,3,0.711,0,0,51.00482561
193.507,0.004423044,0.854,1,-1,1,1,1,2,2,0.854,1,0.854,54.40359381
192.169,-0.006938494,-1.338,-1,-1,2,1,1,1,2,1.338,0,0,52.25982285
191.951,-0.001135062,-0.218,-1,-1,1,2,1,1,1,0.218,0,0,52.13254036
191.69,-0.001360647,-0.261,-1,1,1,1,2,1,1,0.261,0,0,57.13221601
192.886,0.006219857,1.196,1,1,1,1,1,2,1,1.196,1,1.196,78.17785462
193.329,0.00229406,0.443,1,1,2,1,1,1,2,0.443,1,0.443,76.92001908
193.616,0.001483415,0.287,1,-1,2,2,1,1,1,0.287,1,0.287,68.61960869
193.599,-8.78E-05,-0.017,-1,1,2,2,2,1,1,0.017,0,0,65.06759182
193.631,0.000165276,0.032,1,-1,1,2,2,2,1,0.032,1,0.032,55.7038835
193.27,-0.001866111,-0.361,-1,1,2,1,2,2,2,0.361,0,0,48.18382817
193.514,0.001261686,0.244,1,1,1,2,1,2,2,0.244,1,0.244,48.22471201
194.769,0.00646438,1.255,1,-1,2,1,2,1,2,1.255,1,1.255,57.1447508
193.442,-0.006836515,-1.327,-1,-1,2,2,1,2,1,1.327,0,0,50.45646067
192.212,-0.006378796,-1.23,-1,1,1,2,2,1,2,1.23,0,0,47.56703078
194.272,0.010660309,2.06,1,1,1,1,2,2,1,2.06,1,2.06,53.7248028
194.766,0.002539599,0.494,1,-1,3,1,1,2,2,0.494,1,0.494,63.77718833
193.866,-0.004631639,-0.9,-1,1,2,3,1,1,2,0.9,0,0,59.47363214
194.174,0.001587466,0.308,1,1,1,2,3,1,1,0.308,1,0.308,62.23163285
194.346,0.000885411,0.172,1,1,2,1,2,3,1,0.172,1,0.172,57.99561884
194.511,0.000848641,0.165,1,-1,2,2,1,2,3,0.165,1,0.165,56.6764573
193.789,-0.003718778,-0.722,-1,1,2,2,2,1,2,0.722,0,0,50.9314095
194.793,0.005167518,1.004,1,-1,1,2,2,2,1,1.004,1,1.004,55.8107845
194.054,-0.003800985,-0.739,-1,-1,2,1,2,2,2,0.739,0,0,51.92605409
193.531,-0.002698764,-0.523,-1,-1,1,2,1,2,2,0.523,0,0,51.17113883
191.897,-0.008478937,-1.634,-1,-1,1,1,2,1,2,1.634,0,0,43.54903056
186.781,-0.027021962,-5.116,-1,-1,0,1,1,2,1,5.116,0,0,25.63742833
186.317,-0.002487283,-0.464,-1,-1,0,0,1,1,2,0.464,0,0,27.06200502
185.378,-0.00505254,-0.939,-1,1,1,0,0,1,1,0.939,0,0,27.57874016
186.368,0.00532623,0.99,1,1,1,1,0,0,1,0.99,1,0.99,22.11009174
186.44,0.000386258,0.072,1,-1,2,1,1,0,0,0.072,1,0.072,19.71923189
185.971,-0.002518724,-0.469,-1,-1,2,2,1,1,0,0.469,0,0,20.35743786
182.639,-0.018079221,-3.332,-1,1,1,2,2,1,1,3.332,0,0,14.70534239
184.052,0.007706799,1.413,1,-1,0,1,2,2,1,1.413,1,1.413,20.72574224
183.143,-0.004951058,-0.909,-1,-1,3,0,1,2,2,0.909,0,0,18.98395722
180.656,-0.013672598,-2.487,-1,1,1,3,0,1,2,2.487,0,0,17.31621124
182.096,0.00793935,1.44,1,1,0,1,3,0,1,1.44,1,1.44,19.07244118
184.405,0.012600405,2.309,1,1,3,0,1,3,0,2.309,1,2.309,28.16671946
185.155,0.004058886,0.75,1,1,3,3,0,1,3,0.75,1,0.75,31.23992116
186.259,0.005944866,1.104,1,-1,2,3,3,0,1,1.104,1,1.104,37.06524732
185.894,-0.001961559,-0.365,-1,-1,2,2,3,3,0,0.365,0,0,47.39775861
185.444,-0.002423669,-0.45,-1,-1,1,2,2,3,3,0.45,0,0,47.43672559
184.713,-0.003949681,-0.731,-1,1,1,1,2,2,3,0.731,0,0,48.0233042
186.694,0.010667644,1.981,1,1,1,1,1,2,2,1.981,1,1.981,50.91511341
187.031,0.001803466,0.337,1,-1,3,1,1,1,2,0.337,1,0.337,51.6346739
186.218,-0.004356348,-0.813,-1,1,2,3,1,1,1,0.813,0,0,50.67043049
186.443,0.001207532,0.225,1,1,1,2,3,1,1,0.225,1,0.225,62.42000784
186.922,0.002565855,0.479,1,-1,2,1,2,3,1,0.479,1,0.479,59.97913769
184.549,-0.012776407,-2.373,-1,-1,2,2,1,2,3,2.373,0,0,54.43701086
183.319,-0.006687206,-1.23,-1,-1,0,2,2,1,2,1.23,0,0,59.12799068
183.007,-0.001703401,-0.312,-1,1,1,0,2,2,1,0.312,0,0,53.38435248
183.157,0.000819305,0.15,1,-1,1,1,0,2,2,0.15,1,0.15,44.47787611
181.935,-0.006694228,-1.222,-1,-1,2,1,1,0,2,1.222,0,0,36.32347944
181.378,-0.003066229,-0.557,-1,-1,1,2,1,1,0,0.557,0,0,28.25835189
181.325,-0.00029225,-0.053,-1,1,1,1,2,1,1,0.053,0,0,29.06625126
181.407,0.000452124,0.082,1,1,1,1,1,2,1,0.082,1,0.082,30.85822665
181.992,0.003219604,0.585,1,1,2,1,1,1,2,0.585,1,0.585,36.91701125
182.306,0.001723864,0.314,1,1,2,2,1,1,1,0.314,1,0.314,24.87402657
182.359,0.000290678,0.053,1,1,2,2,2,1,1,0.053,1,0.053,22.34848485
182.996,0.003487023,0.637,1,1,2,2,2,2,1,0.637,1,0.637,30.52466151
183.788,0.004318625,0.792,1,1,2,2,2,2,2,0.792,1,0.792,34.98133273
184.018,0.001250659,0.23,1,1,2,2,2,2,2,0.23,1,0.23,33.09662398
184.242,0.001216532,0.224,1,-1,2,2,2,2,2,0.224,1,0.224,47.61682968
184.179,-0.000342,-0.063,-1,-1,2,2,2,2,2,0.063,0,0,58.1532044
182.535,-0.008966175,-1.644,-1,1,1,2,2,2,2,1.644,0,0,46.42749016
183.878,0.007330559,1.343,1,-1,0,1,2,2,2,1.343,1,1.343,54.62238749
183.824,-0.000293716,-0.054,-1,1,2,0,1,2,2,0.054,0,0,64.24370382
184.464,0.003475544,0.64,1,-1,1,2,0,1,2,0.64,1,0.64,72.98182901
184.451,-7.05E-05,-0.013,-1,1,2,1,2,0,1,0.013,0,0,73.41923884
184.734,0.001533107,0.283,1,1,2,2,1,2,0,0.283,1,0.283,74.19636364
185.023,0.001563189,0.289,1,-1,2,2,2,1,2,0.289,1,0.289,73.03541572
184.807,-0.001168104,-0.216,-1,1,2,2,2,2,1,0.216,0,0,69.2948619
185.744,0.005057344,0.937,1,1,1,2,2,2,2,0.937,1,0.937,72.98031229
185.968,0.001205234,0.224,1,-1,2,1,2,2,2,0.224,1,0.224,71.37514384
185.848,-0.000645481,-0.12,-1,-1,2,2,1,2,2,0.12,0,0,66.40127389
184.282,-0.008461942,-1.566,-1,1,1,2,2,1,2,1.566,0,0,51.73319328
184.79,0.002752852,0.508,1,1,0,1,2,2,1,0.508,1,0.508,53.46835443
185.408,0.003338757,0.618,1,1,2,0,1,2,2,0.618,1,0.618,57.26788882
186.68,0.006837119,1.272,1,-1,2,2,0,1,2,1.272,1,1.272,75.64023259
186.132,-0.002939822,-0.548,-1,1,2,2,2,0,1,0.548,0,0,65.46377607
186.671,0.00289161,0.539,1,1,1,2,2,2,0,0.539,1,0.539,68.31339251
186.96,0.001546981,0.289,1,-1,2,1,2,2,2,0.289,1,0.289,66.8148747
185.091,-0.010047094,-1.869,-1,1,2,2,1,2,2,1.869,0,0,53.44901919
185.264,0.000934239,0.173,1,1,0,2,2,1,2,0.173,1,0.173,52.89048866
185.51,0.001326954,0.246,1,1,2,0,2,2,1,0.246,1,0.246,52.66849315
186.131,0.003341938,0.621,1,1,2,2,0,2,2,0.621,1,0.621,56.94648478
186.146,8.06E-05,0.015,1,1,2,2,2,0,2,0.015,1,0.015,52.33503717
186.825,0.003641038,0.679,1,-1,2,2,2,2,0,0.679,1,0.679,54.72801501
186.698,-0.000680012,-0.127,-1,1,2,2,2,2,2,0.127,0,0,54.68577729
186.806,0.000578307,0.108,1,1,1,2,2,2,2,0.108,1,0.108,66.57908565
187.203,0.002122944,0.397,1,1,2,1,2,2,2,0.397,1,0.397,66.08452206
187.765,0.002997591,0.562,1,1,2,2,1,2,2,0.562,1,0.562,65.82941572
188.343,0.003073588,0.578,1,-1,2,2,2,1,2,0.578,1,0.578,62.31669382
187.831,-0.002722146,-0.512,-1,-1,2,2,2,2,1,0.512,0,0,62.65078183
186.711,-0.005980656,-1.12,-1,-1,1,2,2,2,2,1.12,0,0,50.27412281
186.6,-0.000594678,-0.111,-1,-1,1,1,2,2,2,0.111,0,0,47.47119978
185.739,-0.004624826,-0.861,-1,-1,1,1,1,2,2,0.861,0,0,55.30278232
184.734,-0.00542551,-1.005,-1,1,1,1,1,1,2,1.005,0,0,46.1826563
185.639,0.004886975,0.905,1,-1,1,1,1,1,1,0.905,1,0.905,50.84857256
185.054,-0.003156253,-0.585,-1,-1,2,1,1,1,1,0.585,0,0,42.881692
184.749,-0.001649527,-0.305,-1,1,1,2,1,1,1,0.305,0,0,41.10757479
185.3,0.002977986,0.551,1,-1,1,1,2,1,1,0.551,1,0.551,40.13200466
185.239,-0.00032925,-0.061,-1,-1,2,1,1,2,1,0.061,0,0,40.47774442
184.367,-0.004718547,-0.872,-1,1,1,2,1,1,2,0.872,0,0,35.52522255
185.613,0.006735525,1.246,1,1,1,1,2,1,1,1.246,1,1.246,41.42764719
186.064,0.00242684,0.451,1,-1,2,1,1,2,1,0.451,1,0.451,40.71810542
185.695,-0.001985158,-0.369,-1,-1,2,2,1,1,2,0.369,0,0,35.21331249
184.444,-0.006759648,-1.251,-1,1,1,2,2,1,1,1.251,0,0,32.52862891
184.538,0.00050951,0.094,1,-1,1,1,2,2,1,0.094,1,0.094,37.46394369
184.217,-0.001740994,-0.321,-1,-1,2,1,1,2,2,0.321,0,0,36.57767264
184.012,-0.001113438,-0.205,-1,-1,1,2,1,1,2,0.205,0,0,39.49641163
183.217,-0.00432973,-0.795,-1,-1,1,1,2,1,1,0.795,0,0,40.53176882
182.887,-0.001802767,-0.33,-1,1,1,1,1,2,1,0.33,0,0,31.49542765
183.291,0.002206578,0.404,1,-1,1,1,1,1,2,0.404,1,0.404,37.84975879
182.567,-0.003957825,-0.724,-1,-1,2,1,1,1,1,0.724,0,0,35.78316393
180.871,-0.009333159,-1.696,-1,-1,1,2,1,1,1,1.696,0,0,24.88944325
180.32,-0.00305102,-0.551,-1,-1,0,1,2,1,1,0.551,0,0,23.57933183
179.464,-0.00475842,-0.856,-1,1,1,0,1,2,1,0.856,0,0,23.61992898
179.761,0.00165356,0.297,1,-1,1,1,0,1,2,0.297,1,0.297,14.93288591
179.516,-0.00136385,-0.245,-1,-1,2,1,1,0,1,0.245,0,0,9.768985009
179.12,-0.002208368,-0.396,-1,-1,1,2,1,1,0,0.396,0,0,9.736680955
178.432,-0.003848396,-0.688,-1,1,1,1,2,1,1,0.688,0,0,10.45777427
178.496,0.000358616,0.064,1,-1,1,1,1,2,1,0.064,1,0.064,10.10301109
177.104,-0.007829061,-1.392,-1,-1,2,1,1,1,2,1.392,0,0,8.85109337
175.688,-0.008027436,-1.416,-1,-1,0,2,1,1,1,1.416,0,0,7.763344835
174.671,-0.00580549,-1.017,-1,-1,0,0,2,1,1,1.017,0,0,7.592298531
173.302,-0.007868467,-1.369,-1,-1,1,0,0,2,1,1.369,0,0,6.882591093
